h3,lat,lon,time,temp_c,precip_mm,wind_kph,is_weekend,is_holiday
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 12:00:00+00:00,36.841676311790735,0.14194435681737488,5.436553483081881,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 13:00:00+00:00,36.21415536479919,0.06068033838587508,12.153930568248846,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 14:00:00+00:00,35.67345957864188,0.11815141546329011,8.028681347717182,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 15:00:00+00:00,34.6514143469003,0.35554584912343934,10.357805648001895,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 16:00:00+00:00,31.607785962727185,0.03300572326873666,9.759232965046365,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 17:00:00+00:00,30.58824707638924,0.9966596355012373,7.7558388387738475,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 18:00:00+00:00,26.502570295254557,0.0,9.163649411337076,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 19:00:00+00:00,25.666988007774187,0.0,3.8842325081265563,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 20:00:00+00:00,21.722658596440944,0.20420153648122283,9.189126156880988,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 21:00:00+00:00,20.90410638510295,0.0,8.423497076599729,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 22:00:00+00:00,18.268706177006823,0.6110215982649037,13.201063523572063,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-10 23:00:00+00:00,16.727473908436487,0.11880672541018247,2.6662875189823647,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 00:00:00+00:00,16.991616577624594,0.20099040621978936,3.623021659529142,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 01:00:00+00:00,15.936564989336022,0.0,9.769514067661873,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 02:00:00+00:00,18.61251416797309,0.1458051932416056,4.6553564056597,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 03:00:00+00:00,20.916937530469074,0.0,8.161659292977502,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 04:00:00+00:00,19.380159318926566,0.05282381400065275,5.010896617246867,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 05:00:00+00:00,24.864805925782235,0.12475936564836385,4.003568973085883,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 06:00:00+00:00,27.826490136706628,0.024010481548577794,12.54924295348692,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 07:00:00+00:00,27.87760652622893,0.22858294485104463,12.055659213073913,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 08:00:00+00:00,32.46433787162924,0.0749035349683107,8.790974280333241,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 09:00:00+00:00,33.73286565240008,0.3033291659204254,7.651004504648693,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 10:00:00+00:00,33.816761120861386,0.11828571407365837,7.433475582858961,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 11:00:00+00:00,36.26552949102672,0.19041033074872765,8.158237681879642,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 12:00:00+00:00,37.51825966747903,0.0,10.463740294794206,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 13:00:00+00:00,38.342199266203274,0.0,9.593441518615608,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 14:00:00+00:00,35.80085325893195,0.24668818631329487,6.299703513383279,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 15:00:00+00:00,35.54434078066817,0.5176150905904833,15.064170406533886,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 16:00:00+00:00,31.63628063026078,0.0,7.7402905571381195,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 17:00:00+00:00,28.146017948877812,0.0,9.896276278554051,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 18:00:00+00:00,28.24226421782354,0.05434768353523531,1.9704014386880973,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 19:00:00+00:00,23.720023710662108,0.0,7.4517940019556175,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 20:00:00+00:00,20.163244700398096,0.0,8.552487795914507,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 21:00:00+00:00,20.706497562491396,0.0,6.358037619749558,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 22:00:00+00:00,18.039261034260978,0.1339992909737635,10.672439431701347,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-11 23:00:00+00:00,16.86177836440872,0.3451275182097573,6.115950620987355,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 00:00:00+00:00,16.359964344189432,0.041514508332374744,6.039670852740498,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 01:00:00+00:00,17.682642604478037,0.08184136549858263,7.36597808618187,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 02:00:00+00:00,18.979916032650554,0.0,8.90815673920091,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 03:00:00+00:00,19.786362843053237,0.10464564285629432,9.017169875287406,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 04:00:00+00:00,22.35975430108161,0.0,5.796587304095308,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 05:00:00+00:00,24.178185868401318,0.2959119011594043,13.055669943965583,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 06:00:00+00:00,25.26040854226394,0.03530472928691944,5.128274922709587,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 07:00:00+00:00,29.594741680526866,1.1844072212375463,5.38169262176393,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 08:00:00+00:00,30.604261420190078,0.8007682475720063,5.8429908028443185,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 09:00:00+00:00,33.44045881929341,0.0,2.507147423955193,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 10:00:00+00:00,34.76162259363899,0.0,5.821995981643919,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 11:00:00+00:00,36.31443295921562,0.0,7.632278981542132,False,True
882a3060b5fffff,42.39033228712665,-71.24498219574866,2025-11-12 12:00:00+00:00,37.66685770823463,0.00023934640220343398,11.749874272254086,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 13:00:00+00:00,37.012594383560234,0.08646559081955299,3.184032310879896,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 14:00:00+00:00,37.258663155131856,0.0,6.6894206952467234,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 15:00:00+00:00,36.0067208676786,0.0,7.648541545066919,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 16:00:00+00:00,31.01161669732895,0.029261898669996456,5.131246119334076,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 17:00:00+00:00,28.979993238142242,1.2827752855616106,6.748061160977163,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 18:00:00+00:00,25.70308421995114,0.1869294101971568,12.309188415404488,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 19:00:00+00:00,24.956500738471824,0.17936580349137565,7.120170226811654,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 20:00:00+00:00,22.578554421538968,0.0,8.549805756829024,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 21:00:00+00:00,22.189010020198328,0.07356089844540886,12.163841598478529,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 22:00:00+00:00,19.189839890404638,0.07651283241887283,10.224594557365123,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-09 23:00:00+00:00,16.094121572091037,0.11655709283543159,3.874845703239215,True,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 00:00:00+00:00,17.880256086363158,0.1481014778204521,4.444865504203103,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 01:00:00+00:00,17.576606881727066,0.07425153733694276,9.15063727966794,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 02:00:00+00:00,17.790819328528684,0.0,14.281558039341135,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 03:00:00+00:00,19.145242676299333,0.44646594005637696,9.511115365162278,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 04:00:00+00:00,22.076943991502013,0.033668928992374544,7.508266596831731,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 05:00:00+00:00,24.91391217474613,0.16567949399842766,6.339693093557977,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 06:00:00+00:00,26.030034617219634,0.07794175582205619,5.214941609081501,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 07:00:00+00:00,28.463538703377832,1.1447569320053554,8.31429810558418,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 08:00:00+00:00,31.34924253830056,0.9190445974057599,4.676655704940656,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 09:00:00+00:00,34.81255867603566,0.0,8.227830139584128,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 10:00:00+00:00,36.32956355134663,0.0,9.431243603333844,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 11:00:00+00:00,38.35069910789638,0.2190112049367394,8.022485085237209,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 12:00:00+00:00,36.641370271353495,0.4464350702904434,5.06889191101928,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 13:00:00+00:00,36.877124452888786,0.0,9.239002197005856,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 14:00:00+00:00,37.38978502127323,0.11439283906610981,8.099987216512137,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 15:00:00+00:00,33.735302512167586,0.1817077722960688,2.1030622627751248,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 16:00:00+00:00,31.540566657049794,0.0,11.267150027972438,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 17:00:00+00:00,26.965869806629076,0.02070055786284897,14.791088543643927,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 18:00:00+00:00,26.99361527099981,0.7418346554799771,7.617792769580454,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 19:00:00+00:00,26.944369985970877,0.0,8.376405208088618,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 20:00:00+00:00,21.41731397536903,0.08241847315503653,7.991556545888322,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 21:00:00+00:00,19.373157513183163,0.0,9.718148412052255,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 22:00:00+00:00,17.10418608837285,0.077659062999243,11.034173918233346,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-10 23:00:00+00:00,17.108407415876194,0.0,0.8206061677379761,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 00:00:00+00:00,16.58096011084695,0.020131675839047986,11.996294011338309,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 01:00:00+00:00,17.714511259609353,0.0,1.8029838613744125,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 02:00:00+00:00,17.13406331415667,0.14177792101857914,7.56316621943108,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 03:00:00+00:00,19.880365495801332,0.04234071936085562,11.06575138212478,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 04:00:00+00:00,21.4119799147162,0.10636202575153318,12.306381235291392,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 05:00:00+00:00,23.370614412797803,0.0,10.246715148235765,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 06:00:00+00:00,26.68586447831559,0.0,10.15619767476097,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 07:00:00+00:00,30.218644503840505,0.700395979927314,12.277091595919204,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 08:00:00+00:00,32.20147993055154,0.07025385775764587,13.248411191798752,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 09:00:00+00:00,32.471185893388494,0.1338110961795029,4.984923790053168,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 10:00:00+00:00,36.333504695187614,0.0,7.158389330329947,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 11:00:00+00:00,36.64337042365665,0.035104845906322596,4.701103237429227,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 12:00:00+00:00,36.99320288917255,0.0,12.144781282459983,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 13:00:00+00:00,37.49729690228792,0.012743570739649684,6.407646394952851,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 14:00:00+00:00,36.46853196214262,0.10450384647814072,8.34506150954192,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 15:00:00+00:00,33.3932301172918,0.0,6.580244824389846,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 16:00:00+00:00,33.513040356965234,0.0,8.150103036388526,False,True
882a30675dfffff,42.3959242607248,-71.11227912411263,2025-11-11 17:00:00+00:00,28.989783212047605,0.06369585102827871,3.678202659725302,False,True
